con,Omega,Theta,ygross,ynet,inv,Eind,carbontax,Abatement,Dam,Emissions
1523.095,0.0027448963,0.0023285467,2061.1382,2055.4807,527.5994,0.0,245.89742,4.7994566,5.657611,0.0640875
1539.2595,0.0027434293,0.002275911,2082.9219,2077.2075,533.2204,0.0,244.67102,4.740545,5.7143493,0.06263029
1555.5063,0.0027419564,0.0022244274,2104.8174,2099.046,538.8703,0.0,243.45068,4.682013,5.7713175,0.06120621
1571.8367,0.0027404774,0.00217407,2126.8232,2120.9949,544.5469,0.0,242.2365,4.6238627,5.8285108,0.05981458
1588.2496,0.002738992,0.0021248101,2148.9407,2143.055,550.2516,0.0,241.02832,4.566091,5.8859315,0.058454506
1604.744,0.0027374998,0.0020766328,2171.1675,2165.2239,555.9836,0.0,239.82622,4.508718,5.9435706,0.0571254
1621.3215,0.0027360015,0.0020295097,2193.5046,2187.5032,561.742,0.0,238.63002,4.4517393,6.001432,0.055826504
1637.9794,0.0027344956,0.0019834216,2215.951,2209.8914,567.529,0.0,237.43987,4.3951654,6.0595083,0.054557145
1654.7186,0.0027329826,0.0019383439,2238.5051,2232.3872,573.3417,0.0,236.25562,4.3389926,6.1177955,0.05331663
1671.537,0.0027314627,0.001894257,2261.1675,2254.9912,579.1826,0.0,235.07727,4.283232,6.176295,0.052104335
1688.4365,0.002729935,0.0018511389,2283.9375,2277.7026,585.04974,0.0,233.90482,4.2278857,6.235001,0.050919604
1705.4154,0.0027284003,0.0018089695,2306.8142,2300.5203,590.9433,0.0,232.73819,4.1729565,6.293912,0.049761795
1722.473,0.002726858,0.0017677286,2329.797,2323.444,596.864,0.0,231.5774,4.118449,6.353027,0.048630323
1739.61,0.0027253078,0.0017273996,2352.885,2346.473,602.8095,0.0,230.42236,4.064373,6.4123363,0.04752458
1756.824,0.0027237493,0.0016879576,2376.078,2369.6062,608.7822,0.0,229.27316,4.0107183,6.4718404,0.04644402
1774.1171,0.0027221835,0.0016493856,2399.3765,2392.8447,614.78094,0.0,228.12962,3.9574966,6.5315423,0.045387972
1791.4878,0.0027206088,0.0016116692,2422.7783,2416.187,620.8051,0.0,226.99182,3.9047174,6.5914326,0.044355944
1808.9337,0.0027190275,0.0015747835,2446.2822,2439.6309,626.8553,0.0,225.85965,3.8523648,6.6515083,0.043347377
1826.4574,0.0027174377,0.0015387142,2469.8906,2463.1787,632.93134,0.0,224.73318,3.8004558,6.711774,0.04236175
1844.0565,0.0027158377,0.0015034468,2493.5994,2486.8271,639.0317,0.0,223.6123,3.7489939,6.772211,0.041398562
1861.7305,0.0027142307,0.0014689587,2517.408,2510.5754,645.1569,0.0,222.49709,3.6979685,6.832826,0.040457286
1879.4797,0.0027126144,0.001435238,2541.319,2534.4255,651.3082,0.0,221.38739,3.6473978,6.893619,0.0395374
1897.3029,0.0027109894,0.0014022634,2565.3286,2558.374,657.4838,0.0,220.28323,3.5972667,6.9545784,0.038638424
1915.2012,0.002709356,0.0013700217,2589.439,2582.4236,663.68427,0.0,219.18459,3.5475879,7.0157123,0.037759893
1933.1722,0.002707714,0.0013384967,2613.6482,2606.5713,669.91016,0.0,218.09134,3.4983594,7.0770116,0.0369013
1951.2172,0.002706062,0.0013076729,2637.9548,2630.8164,676.15906,0.0,217.00356,3.4495823,7.13847,0.03606223
1969.3333,0.0027044027,0.0012775363,2662.3586,2655.1587,682.4333,0.0,215.92122,3.40126,7.2000904,0.03524224
1987.5204,0.002702733,0.0012480695,2686.8577,2679.5955,688.7308,0.0,214.84435,3.3533847,7.2618585,0.034440946
2005.78,0.0027010553,0.0012192626,2711.4531,2704.1294,695.0523,0.0,213.7728,3.3059733,7.323785,0.033657834
2024.1117,0.0026993677,0.0011910987,2736.1445,2728.7588,701.3969,0.0,212.70659,3.2590182,7.3858604,0.032892514
2042.5121,0.0026976701,0.0011635624,2760.929,2753.481,707.76495,0.0,211.6457,3.212513,7.4480753,0.032144625
2060.983,0.002695964,0.0011366442,2785.8076,2778.297,714.15643,0.0,210.59012,3.166472,7.510437,0.031413745
2079.5225,0.0026942492,0.0011103264,2810.7788,2803.2058,720.57117,0.0,209.53983,3.120882,7.5729384,0.030699482
2098.13,0.0026925239,0.0010845982,2835.8416,2828.2058,727.00854,0.0,208.49475,3.0757487,7.6355715,0.03000147
2116.8064,0.0026907898,0.0010594471,2860.9976,2853.2993,733.4698,0.0,207.45488,3.0310755,7.698343,0.029319309
2135.5493,0.0026890454,0.0010348605,2886.242,2878.4807,739.9528,0.0,206.42018,2.9868577,7.7612357,0.028652666
2154.3618,0.002687292,0.0010108242,2911.579,2903.755,746.45795,0.0,205.39067,2.9430947,7.824263,0.028001158
2173.24,0.0026855287,0.0009873285,2937.0046,2929.1174,752.9851,0.0,204.36627,2.8997884,7.8874106,0.027364487
2192.1838,0.0026837552,0.0009643615,2962.5176,2954.5671,759.53394,0.0,203.347,2.8569381,7.950672,0.026742304
2211.192,0.0026819725,0.0009419113,2988.1191,2980.105,766.1062,0.0,202.33278,2.8145432,8.014053,0.026134232
2230.267,0.0026801804,0.0009199652,3013.808,3005.7305,772.6985,0.0,201.3236,2.7725987,8.077549,0.025539985
2249.4053,0.002678378,0.00089851464,3039.583,3031.4417,779.3124,0.0,200.31947,2.7311099,8.141152,0.02495924
2268.6057,0.0026765657,0.00087754807,3065.4424,3057.2375,785.949,0.0,199.32034,2.690073,8.204858,0.024391735
2287.8713,0.0026747442,0.0008570555,3091.3882,3083.1199,792.606,0.0,198.32623,2.6494915,8.268673,0.0238371
2307.2,0.0026729133,0.0008370245,3117.4167,3109.0842,799.28204,0.0,197.33708,2.609354,8.332584,0.02329513
2326.5874,0.0026710716,0.00081744883,3143.5269,3135.1301,805.9799,0.0,196.35292,2.569672,8.3965845,0.022765465
2346.037,0.002669221,0.0007983144,3169.7195,3161.259,812.69836,0.0,195.3736,2.5304327,8.460682,0.02224785
2365.5474,0.0026673602,0.00077961426,3195.9934,3187.4688,819.4363,0.0,194.3992,2.4916422,8.524866,0.021741994
2385.1187,0.00266549,0.000761335,3222.3508,3213.7615,826.19604,0.0,193.42953,2.4532883,8.589144,0.0212476
2404.7517,0.0026636098,0.0007434725,3248.7878,3240.1345,832.97375,0.0,192.46478,2.4153845,8.653503,0.020764455
2424.443,0.0026617185,0.00072601426,3275.3037,3266.5857,839.77124,0.0,191.50476,2.3779173,8.717937,0.020292297
2444.189,0.0026598182,0.00070895377,3301.896,3293.1133,846.58984,0.0,190.54968,2.3408914,8.782443,0.019830907
2463.9949,0.0026579082,0.00069228135,3328.566,3319.719,853.42566,0.0,189.5993,2.3043041,8.847023,0.019379998
2483.8584,0.002655988,0.00067598734,3355.3125,3346.401,860.28046,0.0,188.65363,2.2681487,8.91167,0.01893933
2503.776,0.0026540582,0.00066006643,3382.1348,3373.1584,867.15607,0.0,187.7127,2.2324338,8.976382,0.018508695
2523.75,0.002652118,0.0006445062,3409.0317,3399.9905,874.04944,0.0,186.77649,2.197142,9.041154,0.018087855
2543.7808,0.0026501678,0.0006293028,3436.0027,3426.8967,880.9595,0.0,185.84499,2.1622863,9.105984,0.017676596
2563.8662,0.0026482078,0.00061444554,3463.0486,3453.8777,887.8894,0.0,184.91803,2.1278548,9.170873,0.017274654
