kx,MATx,MUOx,MLOx,MLFx,TATx,TOCx,taux
6538.183,735.1738,1315.782,37349.316,484.47675,1.0684713,0.88020074,0.94470173
6599.657,734.9779,1315.5349,37349.9,484.34296,1.0681292,0.8814979,0.945525
6661.3745,734.7826,1315.2872,37350.484,484.20963,1.0677851,0.88278383,0.94633603
6723.3306,734.5878,1315.0391,37351.066,484.0768,1.067439,0.8840585,0.947135
6785.535,734.39374,1314.7903,37351.65,483.94443,1.0670909,0.885322,0.94792205
6847.974,734.20013,1314.5409,37352.234,483.81247,1.0667408,0.8865744,0.9486974
6910.6484,734.00714,1314.291,37352.812,483.68097,1.0663885,0.8878157,0.94946116
6973.5566,733.8147,1314.0406,37353.395,483.5499,1.0660342,0.8890461,0.9502136
7036.697,733.62286,1313.7897,37353.973,483.41928,1.065678,0.8902655,0.95095485
7100.0664,733.4315,1313.5385,37354.555,483.28906,1.0653197,0.8914741,0.9516851
7163.6626,733.2408,1313.2866,37355.133,483.1593,1.0649592,0.89267194,0.9524044
7227.49,733.0506,1313.0344,37355.71,483.02994,1.0645968,0.893859,0.953113
7291.545,732.8609,1312.7819,37356.293,482.90097,1.0642322,0.8950354,0.95381105
7355.81,732.6718,1312.5288,37356.867,482.77243,1.0638655,0.89620113,0.9544987
7420.3,732.48315,1312.2754,37357.445,482.6443,1.063497,0.89735633,0.9551761
7485.009,732.29504,1312.0216,37358.02,482.51654,1.0631262,0.89850104,0.95584345
7549.936,732.1074,1311.7675,37358.598,482.38916,1.0627534,0.8996353,0.9565009
7615.08,731.9203,1311.513,37359.17,482.26218,1.0623785,0.9007592,0.95714855
7680.436,731.73364,1311.2582,37359.75,482.13553,1.0620013,0.90187275,0.95778656
7745.9956,731.5475,1311.003,37360.32,482.00928,1.0616221,0.90297604,0.95841503
7811.7646,731.3618,1310.7478,37360.895,481.8834,1.0612409,0.9040691,0.95903414
7877.741,731.17664,1310.4921,37361.465,481.75787,1.0608575,0.905152,0.9596441
7943.9194,730.9919,1310.2361,37362.04,481.63272,1.060472,0.90622485,0.9602449
8010.2983,730.8076,1309.98,37362.61,481.5079,1.0600843,0.9072876,0.96083677
8076.8813,730.6238,1309.7236,37363.184,481.38345,1.0596945,0.9083404,0.9614198
8143.663,730.44037,1309.4668,37363.75,481.2593,1.0593026,0.90938324,0.96199423
8210.635,730.25745,1309.21,37364.32,481.13556,1.0589085,0.9104162,0.96256006
8277.799,730.075,1308.9529,37364.887,481.01212,1.0585121,0.9114393,0.9631175
8345.163,729.89294,1308.6957,37365.457,480.889,1.0581137,0.91245264,0.9636666
8412.711,729.7114,1308.4384,37366.023,480.76624,1.0577132,0.91345626,0.9642076
8480.447,729.5303,1308.1807,37366.59,480.64377,1.0573106,0.91445017,0.96474046
8548.36,729.3495,1307.923,37367.152,480.52164,1.056906,0.9154345,0.9652654
8616.463,729.1691,1307.6652,37367.72,480.3998,1.0564991,0.9164092,0.9657825
8684.747,728.98926,1307.4071,37368.28,480.27832,1.0560901,0.91737443,0.96629196
8753.207,728.80975,1307.1489,37368.848,480.1571,1.055679,0.9183302,0.96679384
8821.835,728.6307,1306.8907,37369.41,480.0362,1.0552658,0.91927654,0.9672882
8890.641,728.45197,1306.6324,37369.973,479.91562,1.0548505,0.9202135,0.9677752
8959.619,728.2737,1306.3739,37370.53,479.79532,1.0544331,0.92114115,0.968255
9028.766,728.09576,1306.1154,37371.094,479.6753,1.0540134,0.92205954,0.9687276
9098.081,727.9183,1305.8567,37371.656,479.5556,1.0535916,0.9229687,0.96919316
9167.559,727.7412,1305.5979,37372.215,479.43616,1.0531679,0.92386866,0.9696518
9237.195,727.56445,1305.3391,37372.777,479.31702,1.0527421,0.9247595,0.9701036
9307.002,727.38806,1305.0803,37373.332,479.19815,1.052314,0.9256413,0.97054875
9376.964,727.2121,1304.8214,37373.887,479.07956,1.0518839,0.9265141,0.9709872
9447.077,727.0365,1304.5625,37374.438,478.9613,1.0514517,0.9273779,0.97141916
