kplusy,lambd_haty,muy,nuAT_haty,nuUO_haty,nuLO_haty,nuLF_haty,etaAT_haty,etaOC_haty
2502.3093,0.97897625,0.9101471,1.2605449,-0.40216202,-0.00082528545,-1.0657846,-0.07806812,-0.28743717
2539.2954,0.97853833,0.91635144,1.261739,-0.40274715,-0.0008185203,-1.0667942,-0.07810281,-0.28749532
2576.6323,0.97809535,0.9224508,1.2629131,-0.40333033,-0.0008105631,-1.06779,-0.07813524,-0.2875474
2614.3237,0.9776474,0.9284446,1.2640675,-0.40390965,-0.00080221845,-1.0687692,-0.078164324,-0.28759417
2652.3716,0.97719383,0.93433094,1.2652042,-0.40448704,-0.00079312874,-1.0697347,-0.078188166,-0.28763694
2690.7773,0.97673196,0.9400827,1.2663289,-0.40506965,-0.0007888968,-1.070694,-0.078192815,-0.2876799
2729.5464,0.9762635,0.9457325,1.2674356,-0.4056486,-0.00078400923,-1.0716377,-0.07819502,-0.28771847
2768.6714,0.97579026,0.9512794,1.2685243,-0.40622455,-0.00077891303,-1.0725685,-0.078192756,-0.28775182
2808.1572,0.9753115,0.95672613,1.2695957,-0.40679723,-0.0007723267,-1.0734857,-0.07818787,-0.28778082
2848.0,0.9748286,0.9620714,1.2706486,-0.40736672,-0.00076618744,-1.0743886,-0.07817952,-0.28780597
2888.2024,0.9743411,0.96731704,1.2716838,-0.40793222,-0.000757962,-1.0752786,-0.07816939,-0.2878262
2928.7686,0.97384894,0.97246355,1.2727029,-0.40849477,-0.00074958755,-1.076155,-0.078156635,-0.28784204
2969.6897,0.97335315,0.9775118,1.273704,-0.4090536,-0.00074058725,-1.0770175,-0.07814066,-0.28785375
3010.9707,0.9728538,0.9824625,1.2746888,-0.40960842,-0.00073045446,-1.0778674,-0.078122005,-0.28786144
3052.61,0.9723498,0.9873192,1.2756569,-0.41015983,-0.00072014285,-1.0787051,-0.078100845,-0.28786486
3094.6094,0.97184354,0.9920806,1.276609,-0.41070777,-0.00070744706,-1.0795299,-0.07807724,-0.28786463
3136.9675,0.9713341,0.99674726,1.2775444,-0.41125092,-0.0006953771,-1.0803415,-0.07805197,-0.2878607
3179.679,0.9708123,1.0,1.278462,-0.41178262,-0.0006812806,-1.0811281,-0.07801817,-0.28784823
3222.692,0.97015333,1.0,1.2793547,-0.4121778,-0.00067836,-1.0817292,-0.07791035,-0.28776193
3266.0054,0.96934885,1.0,1.2800872,-0.41249683,-0.00067397906,-1.0823176,-0.07779913,-0.2874204
