kx,MATx,MUOx,MLOx,MLFx,TATx,TOCx,taux
9171.358,1935.8169,2162.189,37729.98,1060.4148,5.2139735,3.477954,0.9746511
9236.694,1935.8523,2164.304,37733.465,1060.5558,5.219014,3.4899151,0.9750285
9302.158,1935.8635,2166.3804,37736.953,1060.682,5.223993,3.5018287,0.97540027
9367.763,1935.8507,2168.4185,37740.45,1060.7937,5.2289114,3.5136943,0.97576654
9433.474,1935.8143,2170.418,37743.945,1060.891,5.2337694,3.5255122,0.9761273
9499.302,1935.7546,2172.3794,37747.453,1060.9741,5.238568,3.5372822,0.97648275
9565.238,1935.6719,2174.3032,37750.96,1061.0431,5.243306,3.549004,0.97683287
9631.299,1935.5664,2176.1897,37754.477,1061.0983,5.2479854,3.5606778,0.9771778
9697.477,1935.4386,2178.0386,37757.99,1061.1395,5.2526064,3.5723033,0.9775176
9763.73,1935.2887,2179.8503,37761.508,1061.1675,5.2571697,3.5838807,0.97785234
9830.056,1935.1171,2181.6255,37765.035,1061.182,5.261675,3.5954096,0.9781821
