foc_kplus,foc_lambd,kkt_mu_fb,foc_TATplus,foc_MATplus,foc_MUOplus,foc_MLOplus,foc_TOCplus
4.644e-04,3.743e-05,1.057e-03,4.247e-04,1.988e-04,5.901e-06,2.243e-05,4.670e-05
4.716e-04,5.555e-05,1.110e-03,4.360e-04,1.909e-04,3.994e-06,2.669e-05,4.509e-05
4.760e-04,6.843e-05,1.158e-03,4.470e-04,1.843e-04,1.132e-06,3.725e-05,4.047e-05
4.727e-04,4.172e-05,1.203e-03,4.568e-04,1.874e-04,4.947e-06,3.552e-05,3.713e-05
4.694e-04,2.027e-05,1.244e-03,4.654e-04,1.892e-04,9.716e-06,3.530e-05,3.359e-05
4.667e-04,5.960e-06,1.280e-03,4.725e-04,1.882e-04,1.389e-05,3.511e-05,3.088e-05
4.752e-04,5.484e-06,1.310e-03,4.825e-04,1.930e-04,1.627e-05,3.383e-05,2.566e-05
4.745e-04,3.219e-05,1.337e-03,4.899e-04,2.037e-04,2.259e-05,3.189e-05,1.952e-05
4.601e-04,7.081e-05,1.360e-03,4.929e-04,2.142e-04,3.082e-05,3.034e-05,1.317e-05
4.468e-04,1.030e-04,1.379e-03,4.948e-04,2.228e-04,3.767e-05,2.956e-05,7.570e-06
4.330e-04,1.307e-04,1.391e-03,4.957e-04,2.306e-04,4.345e-05,2.900e-05,2.325e-06
4.189e-04,1.531e-04,1.398e-03,4.871e-04,2.506e-04,5.585e-05,4.143e-05,1.350e-05
4.044e-04,1.795e-04,1.399e-03,4.825e-04,2.621e-04,6.914e-05,5.147e-05,2.596e-05
3.881e-04,2.091e-04,1.394e-03,4.863e-04,2.557e-04,7.409e-05,5.034e-05,2.900e-05
3.724e-04,2.358e-04,1.383e-03,4.893e-04,2.475e-04,7.856e-05,4.950e-05,3.189e-05
3.570e-04,2.556e-04,1.364e-03,4.915e-04,2.385e-04,8.255e-05,4.882e-05,3.460e-05
3.426e-04,2.730e-04,1.337e-03,4.929e-04,2.290e-04,8.535e-05,4.831e-05,3.716e-05
3.282e-04,2.871e-04,1.302e-03,4.936e-04,2.190e-04,8.768e-05,4.816e-05,3.976e-05
3.141e-04,2.978e-04,1.259e-03,4.935e-04,2.089e-04,8.845e-05,4.825e-05,4.229e-05
3.011e-04,3.037e-04,1.207e-03,4.927e-04,1.981e-04,8.965e-05,4.840e-05,4.488e-05
2.880e-04,3.088e-04,1.147e-03,4.915e-04,1.878e-04,8.976e-05,4.834e-05,4.724e-05
2.751e-04,3.109e-04,1.078e-03,4.897e-04,1.764e-04,8.988e-05,4.885e-05,5.001e-05
2.635e-04,3.111e-04,1.001e-03,4.872e-04,1.663e-04,8.899e-05,4.876e-05,5.269e-05
2.520e-04,3.061e-04,9.151e-04,4.844e-04,1.554e-04,8.786e-05,4.941e-05,5.534e-05
2.412e-04,3.028e-04,8.209e-04,4.813e-04,1.454e-04,8.655e-05,4.920e-05,5.817e-05
2.302e-04,2.954e-04,7.187e-04,4.778e-04,1.358e-04,8.446e-05,4.989e-05,6.092e-05
2.203e-04,2.880e-04,6.084e-04,4.737e-04,1.265e-04,8.202e-05,4.992e-05,6.402e-05
2.111e-04,2.751e-04,4.905e-04,4.693e-04,1.173e-04,7.993e-05,5.028e-05,6.682e-05
2.018e-04,2.637e-04,3.651e-04,4.643e-04,1.086e-04,7.683e-05,5.022e-05,7.004e-05
1.934e-04,2.508e-04,2.326e-04,4.598e-04,1.010e-04,7.355e-05,5.034e-05,7.296e-05
1.854e-04,2.353e-04,9.328e-05,4.542e-04,9.370e-05,7.015e-05,5.054e-05,7.629e-05
1.780e-04,2.184e-04,5.246e-05,4.488e-04,8.678e-05,6.646e-05,5.025e-05,7.945e-05
1.705e-04,2.017e-04,2.043e-04,4.430e-04,8.070e-05,6.241e-05,5.037e-05,8.267e-05
