kplusy,lambd_haty,muy,nuAT_haty,nuUO_haty,nuLO_haty,nuLF_haty,etaAT_haty,etaOC_haty
9170.4,0.9336226,0.99853843,1.1959183,-0.5274507,-0.0011894237,-1.0435807,-0.07209153,-0.28182676
9238.661,0.93339765,0.99854964,1.196414,-0.5276839,-0.0011864658,-1.0440812,-0.07205399,-0.2818057
9307.078,0.9331746,0.99855345,1.1969066,-0.5279169,-0.0011833124,-1.0445796,-0.07201652,-0.28178477
9375.641,0.9329538,0.9985504,1.1973958,-0.52814853,-0.0011805277,-1.0450737,-0.071979426,-0.28176355
9444.35,0.9327304,0.998552,1.1978797,-0.5283751,-0.0011773407,-1.0455626,-0.071943425,-0.28174144
9513.157,0.9325035,0.9985623,1.1983582,-0.5285958,-0.0011735167,-1.0460467,-0.07191063,-0.28171948
9582.084,0.93228036,0.998572,1.1988314,-0.5288147,-0.001169838,-1.0465252,-0.07187743,-0.2816966
9651.117,0.9320612,0.99858356,1.1992984,-0.5290311,-0.0011661742,-1.0469984,-0.07184294,-0.2816726
9720.27,0.9318418,0.9986079,1.1997538,-0.5292362,-0.001162516,-1.0474597,-0.07180458,-0.28164142
9789.528,0.93162614,0.9986297,1.2002046,-0.52944076,-0.0011591539,-1.0479178,-0.07176623,-0.28161025
9858.8955,0.9314144,0.9986509,1.2006506,-0.52964395,-0.0011556223,-1.0483706,-0.07172811,-0.28157967
9928.381,0.9312055,0.99866813,1.2010928,-0.5298459,-0.0011518933,-1.0488206,-0.0716895,-0.28154862
9997.971,0.9309996,0.99868196,1.201531,-0.53004724,-0.0011485331,-1.0492666,-0.071651526,-0.28151798
10067.594,0.9307553,0.9987539,1.201953,-0.5302244,-0.00114117,-1.049694,-0.07160561,-0.28147405
10137.223,0.93050766,0.9988551,1.2023625,-0.5303925,-0.0011335015,-1.0501109,-0.071557246,-0.28142613
10206.875,0.9302699,0.998968,1.2027638,-0.5305606,-0.0011255946,-1.0505205,-0.071509056,-0.28137898
10276.563,0.9300403,0.9990905,1.2031567,-0.5307268,-0.0011175461,-1.0509235,-0.0714614,-0.2813323
10346.299,0.92981815,0.99921876,1.2035432,-0.5308922,-0.0011092741,-1.0513207,-0.071413405,-0.28128666
10416.089,0.9296027,0.999351,1.2039236,-0.5310562,-0.0011011846,-1.0517116,-0.07136628,-0.28124106
10485.937,0.92939293,0.9994859,1.2042974,-0.53122,-0.0010931492,-1.0520978,-0.07131922,-0.28119618
10555.8545,0.9291879,0.99962074,1.2046669,-0.53138196,-0.0010847971,-1.0524794,-0.07127199,-0.28115118
