kplusy,lambd_haty,muy,nuAT_haty,nuUO_haty,nuLO_haty,nuLF_haty,etaAT_haty,etaOC_haty
5328.7295,0.9143045,1.0,1.3778367,-0.60374534,0.00952865,-1.2122102,-0.067236505,-0.312063
5388.1313,0.9136736,1.0,1.3791759,-0.6046951,0.009733437,-1.2137005,-0.06716033,-0.31179968
5447.817,0.9130656,1.0,1.3804551,-0.6055959,0.009945286,-1.2151148,-0.067088805,-0.31150594
5507.784,0.9124676,1.0,1.3817153,-0.60648304,0.0101590585,-1.2165084,-0.067019425,-0.31120974
5568.073,0.9118876,1.0,1.3829408,-0.60736704,0.010378791,-1.2179,-0.0669299,-0.31086978
5628.7026,0.9113153,1.0,1.3841463,-0.6082442,0.010602502,-1.2192848,-0.066830955,-0.31050906
5689.671,0.910746,1.0,1.385341,-0.6091132,0.01082526,-1.2206603,-0.066733085,-0.3101491
5750.9736,0.9101786,1.0,1.386527,-0.6099739,0.01104915,-1.2220255,-0.06663575,-0.30978948
5812.6055,0.90961444,1.0,1.3877033,-0.6108269,0.011273501,-1.2233807,-0.06653979,-0.3094301
5874.5776,0.9090522,1.0,1.3888705,-0.61167115,0.011497511,-1.224726,-0.06644376,-0.3090715
5936.883,0.90849173,1.0,1.390029,-0.61250883,0.011721088,-1.2260618,-0.06634911,-0.30871248
5999.5176,0.9079358,1.0,1.3911703,-0.6133328,0.011947868,-1.2273824,-0.06625446,-0.30835006
6062.4355,0.9074016,1.0,1.3921657,-0.614046,0.012210233,-1.228578,-0.066148005,-0.30789354
6125.651,0.90687406,1.0,1.393152,-0.614752,0.012473939,-1.2297649,-0.06604334,-0.30743852
6189.1636,0.90635043,1.0,1.394128,-0.6154502,0.01273605,-1.2309402,-0.06593927,-0.3069845
6252.973,0.905832,1.0,1.3950953,-0.6161419,0.012998341,-1.2321073,-0.065836154,-0.30653223
6317.092,0.9053167,1.0,1.3960549,-0.61682695,0.0132596325,-1.2332649,-0.06573399,-0.30608192
6381.5083,0.9048058,1.0,1.3970051,-0.6175063,0.013521312,-1.2344131,-0.065632306,-0.30563375
6446.2354,0.9042982,1.0,1.3979473,-0.6181789,0.013781695,-1.2355523,-0.06553122,-0.3051866
6511.2666,0.9037934,1.0,1.3988813,-0.6188452,0.014042495,-1.2366835,-0.065432034,-0.30474043
6576.605,0.90329176,1.0,1.3998071,-0.6195049,0.014302192,-1.2378049,-0.065332554,-0.30429667
6642.248,0.90279245,1.0,1.400726,-0.62015855,0.0145618,-1.2389193,-0.065234624,-0.3038541
6708.1934,0.9022963,1.0,1.4016365,-0.62080675,0.014820917,-1.2400253,-0.06513604,-0.30341297
6774.371,0.9018211,1.0,1.4024485,-0.62138736,0.015080867,-1.2410626,-0.06502607,-0.3029046
6840.8013,0.9013531,1.0,1.4032493,-0.6219613,0.015341742,-1.2420895,-0.06491693,-0.30239657
6907.5103,0.90090144,1.0,1.4040313,-0.6225202,0.015606685,-1.2431068,-0.06480541,-0.30188406
6974.637,0.9005063,1.0,1.4047465,-0.62302953,0.015898598,-1.2441152,-0.06468388,-0.3013317
7042.162,0.9001048,1.0,1.4054579,-0.6235333,0.016190274,-1.2451208,-0.06456234,-0.30078146
7110.0767,0.89969736,1.0,1.4061663,-0.6240323,0.016482292,-1.2461212,-0.06444051,-0.3002297
7178.363,0.89928627,1.0,1.4068705,-0.6245265,0.016773237,-1.2471178,-0.06432017,-0.29968014
7246.9985,0.89887184,1.0,1.4075695,-0.62501556,0.017064212,-1.2481098,-0.06419935,-0.29913154
7315.99,0.8984555,1.0,1.4082642,-0.6254999,0.01735386,-1.2490959,-0.06407871,-0.29858458
7385.322,0.89803666,1.0,1.4089521,-0.62597626,0.017644582,-1.250073,-0.06395932,-0.2980363
7454.9604,0.89762014,1.0,1.4096193,-0.6264242,0.017939104,-1.2510222,-0.063843094,-0.29747683
7524.9116,0.8972037,1.0,1.4102805,-0.6268672,0.01823428,-1.2519639,-0.063728176,-0.29691938
7595.172,0.89678776,1.0,1.410936,-0.6273057,0.018528624,-1.2529006,-0.06361338,-0.29636404
7665.7285,0.8963731,1.0,1.4115866,-0.62773913,0.018821118,-1.2538297,-0.06349965,-0.29581055
7736.5864,0.8959584,1.0,1.4122312,-0.62816966,0.019113896,-1.2547529,-0.0633864,-0.29525906
7807.7334,0.8955462,1.0,1.4128702,-0.6285941,0.019403724,-1.2556686,-0.06327351,-0.29471007
7879.1514,0.89512926,1.0,1.413488,-0.6290058,0.019697694,-1.2565639,-0.06316086,-0.29415134
7950.836,0.89471483,1.0,1.414099,-0.6294113,0.019989101,-1.2574492,-0.063049756,-0.29359272
8022.7896,0.8943025,1.0,1.4147032,-0.6298132,0.02028033,-1.2583294,-0.06293865,-0.29303834
8095.012,0.8938924,1.0,1.4153017,-0.6302105,0.020570112,-1.2592015,-0.062828265,-0.29248536
