kx,MATx,MUOx,MLOx,MLFx,TATx,TOCx,taux
4239.8335,1082.193,1772.166,37414.055,721.5055,2.6299136,1.6454588,0.90073985
4289.864,1080.8196,1772.814,37415.773,720.53,2.6282487,1.6522417,0.9022176
4340.304,1079.4749,1773.4246,37417.5,719.5614,2.6266434,1.6589664,0.9036734
4391.144,1078.1566,1773.9988,37419.223,718.60077,2.6250973,1.6656337,0.90510756
4442.366,1076.863,1774.5377,37420.953,717.64886,2.6236086,1.6722444,0.9065203
4493.9683,1075.5925,1775.0424,37422.68,716.70654,2.6221745,1.6787993,0.9079121
4545.9346,1074.3436,1775.5139,37424.406,715.7742,2.620792,1.6852992,0.9092831
4598.2666,1073.1154,1775.9529,37426.14,714.85236,2.619458,1.6917447,0.9106337
4650.9478,1071.9065,1776.3605,37427.867,713.94116,2.6181693,1.6981367,0.9119642
4703.977,1070.7161,1776.7374,37429.598,713.0409,2.6169229,1.7044758,0.9132749
4757.348,1069.5432,1777.0846,37431.324,712.1517,2.615716,1.7107625,0.91456604
4811.0645,1068.3873,1777.4025,37433.055,711.2735,2.6145456,1.7169976,0.915838
4865.1123,1067.2478,1777.6921,37434.79,710.4064,2.6134093,1.7231817,0.917091
4919.499,1066.1237,1777.9542,37436.52,709.5503,2.6123054,1.7293154,0.91832536
4974.2134,1065.0146,1778.1893,37438.25,708.70526,2.611231,1.7353992,0.91954136
5029.256,1063.9202,1778.3983,37439.984,707.871,2.6101851,1.7414337,0.92073923
5084.6245,1062.8397,1778.5818,37441.715,707.0475,2.6091654,1.7474195,0.9219193
5140.316,1061.773,1778.7402,37443.45,706.2345,2.6081703,1.7533569,0.92308176
5196.33,1060.7194,1778.8745,37445.188,705.43207,2.6071982,1.7592466,0.92422694
5252.647,1059.6787,1778.9851,37446.92,704.6399,2.6062486,1.7650889,0.9253551
5309.2495,1058.6504,1779.0726,37448.656,703.8579,2.6053197,1.7708845,0.9264664
5366.134,1057.6343,1779.1377,37450.395,703.08575,2.6044106,1.7766337,0.92756116
5423.3076,1056.63,1779.1809,37452.13,702.32336,2.6035202,1.7823371,0.92863965
5480.766,1055.6372,1779.2028,37453.863,701.57056,2.6026475,1.787995,0.9297021
5538.519,1054.6558,1779.2036,37455.6,700.82715,2.601792,1.793608,0.9307487
5596.5674,1053.6853,1779.1843,37457.336,700.0929,2.6009529,1.7991763,0.93177974
