kx,MATx,MUOx,MLOx,MLFx,TATx,TOCx,taux
5656.493,1136.9956,1879.2137,37494.996,754.92834,2.9284515,2.005512,0.943866
5707.76,1135.8783,1879.5232,37496.98,754.19403,2.9278438,2.011871,0.94470173
5759.2134,1134.7651,1879.8054,37498.96,753.45984,2.9272208,2.018182,0.945525
5810.83,1133.6564,1880.0607,37500.945,752.7258,2.926584,2.0244453,0.94633603
5862.5386,1132.5527,1880.2896,37502.93,751.9924,2.9259346,2.030661,0.947135
5914.4194,1131.4541,1880.4923,37504.914,751.25964,2.925274,2.0368295,0.94792205
5966.478,1130.3604,1880.6696,37506.9,750.5279,2.9246027,2.0429509,0.9486974
6018.71,1129.272,1880.8219,37508.883,749.7975,2.9239216,2.0490255,0.94946116
6071.0996,1128.1888,1880.9496,37510.87,749.0684,2.9232318,2.0550535,0.9502136
6123.6675,1127.1111,1881.0531,37512.86,748.341,2.922534,2.0610352,0.95095485
6176.415,1126.0386,1881.1328,37514.848,747.6154,2.9218283,2.0669708,0.9516851
6229.3438,1124.9712,1881.1893,37516.836,746.8917,2.9211154,2.0728607,0.9524044
6282.4565,1123.9088,1881.223,37518.82,746.17017,2.9203956,2.0787053,0.953113
6335.744,1122.8514,1881.2341,37520.81,745.45074,2.9196687,2.0845046,0.95381105
6389.198,1121.7993,1881.2234,37522.797,744.73364,2.9189353,2.0902588,0.9544987
6442.833,1120.7522,1881.191,37524.785,744.019,2.9181955,2.0959685,0.9551761
6496.638,1119.7101,1881.1373,37526.773,743.30676,2.9174495,2.1016335,0.95584345
6550.6245,1118.6731,1881.063,37528.758,742.5971,2.916697,2.1072545,0.9565009
6604.7754,1117.641,1880.9683,37530.746,741.89014,2.9159386,2.1128316,0.95714855
6659.101,1116.614,1880.8534,37532.734,741.18585,2.9151742,2.118365,0.95778656
6713.582,1115.592,1880.719,37534.72,740.4843,2.9144042,2.123855,0.95841503
6768.229,1114.5751,1880.5653,37536.703,739.7855,2.913628,2.129302,0.95903414
6823.0415,1113.5631,1880.3928,37538.68,739.08966,2.9128463,2.134706,0.9596441
6878.019,1112.5563,1880.2018,37540.66,738.39667,2.9120593,2.1400673,0.9602449
6933.1523,1111.5544,1879.9926,37542.64,737.7066,2.911267,2.1453865,0.96083677
6988.3984,1110.5576,1879.7656,37544.62,737.01953,2.9104693,2.1506634,0.9614198
7043.7915,1109.566,1879.5211,37546.6,736.33545,2.9096665,2.1558983,0.96199423
7099.3237,1108.5797,1879.2596,37548.582,735.6544,2.9088593,2.1610918,0.96256006
7154.9907,1107.5985,1878.9813,37550.56,734.97644,2.9080474,2.166244,0.9631175
7210.803,1106.6226,1878.6866,37552.535,734.3015,2.9072313,2.171355,0.9636666
7266.7656,1105.6517,1878.3759,37554.51,733.6298,2.906411,2.1764252,0.9642076
7322.8677,1104.686,1878.0493,37556.49,732.96124,2.9055867,2.181455,0.96474046
7379.114,1103.7256,1877.7076,37558.465,732.29584,2.9047587,2.1864443,0.9652654
7435.51,1102.774,1877.3506,37560.44,731.6336,2.9039268,2.1913934,0.9657825
7492.043,1101.8347,1876.9789,37562.414,730.9749,2.9030943,2.1963027,0.96629196
7548.718,1100.9067,1876.5929,37564.383,730.32007,2.9022658,2.2011724,0.96679384
7605.538,1099.9894,1876.1931,37566.355,729.66943,2.9014437,2.206003,0.9672882
7662.4863,1099.082,1875.7802,37568.33,729.02325,2.9006305,2.2107944,0.9677752
7719.5713,1098.184,1875.354,37570.297,728.3818,2.8998263,2.2155473,0.968255
7776.787,1097.295,1874.9153,37572.266,727.74506,2.8990316,2.220262,0.9687276
7834.1357,1096.4146,1874.4641,37574.234,727.1132,2.8982468,2.2249389,0.96919316
7891.615,1095.5422,1874.0012,37576.2,726.4864,2.897471,2.229578,0.9696518
7949.219,1094.6777,1873.5269,37578.164,725.8645,2.8967035,2.2341797,0.9701036
8006.951,1093.8207,1873.0411,37580.13,725.24774,2.895944,2.2387445,0.97054875
8064.8022,1092.9708,1872.5444,37582.094,724.636,2.8951921,2.2432725,0.9709872
8122.7734,1092.128,1872.0371,37584.055,724.0292,2.8944468,2.2477643,0.97141916
8180.8726,1091.292,1871.5193,37586.01,723.4273,2.8937078,2.25222,0.9718447
8239.094,1090.4624,1870.9916,37587.97,722.8304,2.8929741,2.2566397,0.9722639
8297.42,1089.6393,1870.454,37589.92,722.2382,2.8922453,2.261024,0.9726768
8355.868,1088.8223,1869.9069,37591.875,721.6509,2.891521,2.2653732,0.9730836
8414.421,1088.0111,1869.3506,37593.824,721.06824,2.890801,2.2696874,0.97348434
8473.086,1087.2059,1868.7852,37595.773,720.4903,2.8900843,2.2739668,0.9738791
8531.871,1086.4064,1868.211,37597.723,719.9169,2.889371,2.2782118,0.974268
8590.757,1085.6124,1867.6283,37599.668,719.3479,2.8886602,2.2824228,0.9746511
8649.747,1084.8239,1867.0375,37601.613,718.7834,2.8879516,2.2865999,0.9750285
8708.836,1084.0406,1866.4382,37603.56,718.22314,2.8872452,2.290743,0.97540027
8768.036,1083.2626,1865.8314,37605.5,717.6672,2.8865407,2.294853,0.97576654
8827.334,1082.4895,1865.2168,37607.44,717.1154,2.8858376,2.2989297,0.9761273
8886.729,1081.7214,1864.595,37609.38,716.5677,2.8851352,2.3029735,0.97648275
8946.22,1080.9583,1863.9657,37611.316,716.02405,2.8844337,2.3069847,0.97683287
9005.804,1080.1997,1863.3296,37613.254,715.4843,2.8837333,2.3109634,0.9771778
9065.482,1079.4458,1862.6868,37615.188,714.9484,2.8830333,2.3149097,0.9775176
9125.254,1078.6967,1862.0371,37617.12,714.4163,2.8823335,2.318824,0.97785234
9185.118,1077.9518,1861.3811,37619.055,713.88794,2.8816335,2.3227067,0.9781821
