con,Omega,Theta,ygross,ynet,inv,Eind,carbontax,Abatement,Dam,Emissions
2640.4543,0.0029676647,0.000571879,3549.825,3539.2903,896.8118,0.0,182.16487,2.0300705,10.534691,0.01612287
2660.867,0.0029649579,0.0005583349,3577.1956,3566.589,903.7311,0.0,181.25627,1.9972732,10.606234,0.015756248
2681.3296,0.0029622423,0.00054510176,3604.6348,3593.957,910.66846,0.0,180.35225,1.9648926,10.677802,0.015397999
2701.8418,0.0029595164,0.0005321718,3632.1423,3621.393,917.6241,0.0,179.45277,1.9329238,10.749385,0.015047898
2722.4067,0.0029567804,0.00051953905,3659.7214,3648.9001,924.5978,0.0,178.55772,1.9013683,10.820992,0.014705737
2743.0237,0.0029540353,0.00050719606,3687.3687,3676.4758,931.58746,0.0,177.66719,1.8702189,10.892617,0.014371368
2763.6904,0.0029512804,0.0004951371,3715.0835,3704.1194,938.59503,0.0,176.78099,1.8394758,10.964253,0.014044575
2784.4006,0.0029485163,0.00048335554,3742.863,3731.827,945.6228,0.0,175.89937,1.8091335,11.0358925,0.013725246
2805.1638,0.002945742,0.0004718456,3770.7102,3759.6028,952.66486,0.0,175.02199,1.779193,11.10754,0.013413159
2825.9722,0.0029429586,0.00046060054,3798.6194,3787.44,959.72327,0.0,174.14911,1.7496461,11.179179,0.0131081855
2846.8276,0.002940165,0.0004496155,3826.5947,3815.3435,966.8006,0.0,173.28056,1.7204962,11.250819,0.012810147
2867.7341,0.0029373628,0.00043888367,3854.6326,3843.31,973.88947,0.0,172.41635,1.6917354,11.3224535,0.012518886
2888.6868,0.0029345513,0.00042840006,3882.7322,3871.3384,980.99304,0.0,171.5564,1.6633629,11.394078,0.012234234
2909.6768,0.0029317285,0.00041815965,3910.8882,3899.4229,988.11554,0.0,170.70082,1.6353756,11.465662,0.011956078
2930.7102,0.0029288973,0.00040815398,3939.1008,3927.5635,995.24994,0.0,169.8494,1.6077597,11.537221,0.011684202
2951.775,0.0029260563,0.00039838202,3967.3633,3955.7546,1002.4039,0.0,169.00229,1.5805262,11.608727,0.01141855
2972.8833,0.0029232057,0.00038883503,3995.68,3983.9995,1009.567,0.0,168.15935,1.5536603,11.680194,0.011158908
2994.0269,0.0029203459,0.00037951057,4024.0479,4012.2961,1016.747,0.0,167.32068,1.5271688,11.751612,0.010905185
3015.2097,0.0029174767,0.00037040145,4052.4692,4040.6465,1023.94,0.0,166.4861,1.5010405,11.822984,0.01065721
3036.4243,0.0029145984,0.0003615045,4080.937,4069.043,1031.1478,0.0,165.65575,1.4752771,11.894293,0.010414894
3057.675,0.0029117097,0.00035281497,4109.4595,4097.4946,1038.3738,0.0,164.82948,1.4498789,11.965555,0.010178078
3078.961,0.002908813,0.00034432742,4138.0303,4125.993,1045.6117,0.0,164.00745,1.4248372,12.036756,0.009946661
3100.2842,0.0029059066,0.00033603734,4166.6533,4154.545,1052.8649,0.0,163.18944,1.400151,12.107905,0.009720496
3121.6436,0.0029029902,0.0003279403,4195.3296,4183.1504,1060.135,0.0,162.3755,1.3758177,12.179,0.009499465
3143.0356,0.0029000647,0.0003200331,4224.0513,4211.8013,1067.4178,0.0,161.56567,1.3518362,12.250021,0.009283477
3164.4646,0.0028971296,0.0003123093,4252.823,4240.5024,1074.7135,0.0,160.75981,1.3281964,12.320982,0.009072383
3185.926,0.0028941855,0.00030476743,4281.6436,4269.252,1082.0245,0.0,159.95808,1.3049054,12.39187,0.008866115
3207.4224,0.0028912325,0.0002974001,4310.5137,4298.051,1089.35,0.0,159.16025,1.2819471,12.462696,0.008664503
3228.953,0.0028882707,0.00029020666,4339.4287,4326.8955,1096.6871,0.0,158.36641,1.2593312,12.533446,0.008467495
3250.5178,0.0028852993,0.00028318114,4368.3916,4355.7876,1104.0364,0.0,157.57652,1.2370462,12.604117,0.008274963
3272.1143,0.0028823193,0.00027632064,4397.3994,4384.7246,1111.3987,0.0,156.79065,1.2150922,12.674709,0.008086817
3293.7659,0.0028793304,0.00026962042,4426.453,4413.708,1118.7526,0.0,156.0086,1.1934623,12.745223,0.007902933
3315.4673,0.0028763316,0.00026307738,4455.544,4442.7285,1126.0923,0.0,155.23045,1.1721529,12.815622,0.007723224
3337.1826,0.0028733248,0.00025668813,4484.6562,4471.7705,1133.4397,0.0,154.45619,1.1511581,12.885873,0.0075476076
3358.9067,0.002870309,0.0002504499,4513.794,4500.838,1140.8038,0.0,153.6858,1.1304792,12.955983,0.0073759924
