kplusy,lambd_haty,muy,nuAT_haty,nuUO_haty,nuLO_haty,nuLF_haty,etaAT_haty,etaOC_haty
3484.0032,0.9910098,1.0,2.887748,-0.99734324,-0.004418631,-2.5675924,-0.15856422,-0.57305396
3528.2712,0.99030465,1.0,2.888562,-0.997915,-0.004366596,-2.5685618,-0.15838201,-0.57271767
3572.8286,0.9896092,1.0,2.8893685,-0.99847937,-0.004312684,-2.5695236,-0.1582004,-0.57238364
3617.6738,0.988923,1.0,2.890167,-0.99903727,-0.004258235,-2.5704763,-0.1580192,-0.57205105
3662.8154,0.98824406,1.0,2.8909583,-0.9995893,-0.0042037265,-2.5714195,-0.15784003,-0.5717214
3708.2488,0.9875739,1.0,2.8917415,-1.0001343,-0.00414743,-2.572356,-0.15766318,-0.5713916
3753.9758,0.9869109,1.0,2.892517,-1.0006734,-0.0040898817,-2.5732834,-0.15748544,-0.5710657
3799.9956,0.9862553,1.0,2.8932858,-1.0012074,-0.004032363,-2.5742028,-0.1573096,-0.5707408
3846.3127,0.9856065,1.0,2.894048,-1.0017347,-0.003973176,-2.5751162,-0.15713473,-0.5704179
3892.9224,0.98496354,1.0,2.8948033,-1.0022568,-0.00391372,-2.5760205,-0.15696152,-0.5700976
3939.826,0.98432773,1.0,2.8955517,-1.0027735,-0.003852834,-2.576918,-0.15678848,-0.5697788
3987.0256,0.9836983,1.0,2.8962932,-1.0032846,-0.0037916498,-2.5778086,-0.15661754,-0.56946224
4034.5193,0.9830736,1.0,2.897029,-1.003791,-0.0037304657,-2.5786908,-0.15644695,-0.5691472
4082.307,0.9824551,1.0,2.8977585,-1.004292,-0.0036677318,-2.5795681,-0.15627791,-0.5688342
4130.387,0.98184234,1.0,2.898482,-1.0047882,-0.0036049085,-2.5804381,-0.15611,-0.5685222
4178.7583,0.98123544,1.0,2.899197,-1.0052786,-0.0035405057,-2.5813,-0.15594245,-0.56821316
4227.422,0.9806336,1.0,2.8999069,-1.0057642,-0.0034761326,-2.5821557,-0.15577622,-0.5679058
4276.3765,0.9800373,1.0,2.9006133,-1.0062469,-0.0034117,-2.5830054,-0.15561153,-0.56760013
4325.62,0.97944593,1.0,2.9013114,-1.0067233,-0.003346105,-2.5838475,-0.15544708,-0.5672957
4375.154,0.9788601,1.0,2.9020042,-1.007195,-0.003279646,-2.5846841,-0.15528424,-0.56699455
4424.972,0.97827876,1.0,2.9026904,-1.0076634,-0.003213157,-2.5855143,-0.15512116,-0.5666935
4475.0835,0.97770303,1.0,2.9033718,-1.008125,-0.0031458037,-2.5863373,-0.15496136,-0.5663954
4525.437,0.97717977,1.0,2.904026,-1.0085473,-0.0030775564,-2.5871751,-0.15480103,-0.5660969
4576.031,0.97668296,1.0,2.904665,-1.0089505,-0.0030094283,-2.5880115,-0.15464284,-0.56579804
4626.8706,0.97619647,1.0,2.9052978,-1.0093467,-0.0029397802,-2.5888388,-0.15448542,-0.56550235
4677.958,0.9757195,1.0,2.9059238,-1.0097394,-0.0028698938,-2.5896566,-0.15432836,-0.5652077
4729.299,0.9752503,1.0,2.9065428,-1.0101265,-0.0028005736,-2.5904663,-0.15417261,-0.5649158
4780.9004,0.9747882,1.0,2.9071548,-1.0105085,-0.0027300613,-2.5912669,-0.1540177,-0.5646255
4832.7563,0.97433263,1.0,2.9077618,-1.0108856,-0.0026595192,-2.5920618,-0.1538635,-0.5643361
4884.876,0.97388285,1.0,2.908363,-1.0112593,-0.002587934,-2.5928493,-0.15370937,-0.5640488
4937.254,0.97343946,1.0,2.9089592,-1.011629,-0.0025164979,-2.5936291,-0.15355702,-0.5637639
4989.8994,0.97300017,1.0,2.9095502,-1.011995,-0.0024450915,-2.5944026,-0.15340503,-0.5634796
5042.805,0.9725664,1.0,2.9101343,-1.0123566,-0.0023727017,-2.5951686,-0.15325291,-0.56319773
5095.975,0.97213656,1.0,2.9107146,-1.0127144,-0.0022998648,-2.59593,-0.15310253,-0.5629177
5149.411,0.9717116,1.0,2.9112892,-1.0130695,-0.0022285776,-2.5966852,-0.15295322,-0.56263924
5203.105,0.9712909,1.0,2.9118588,-1.0134194,-0.002155264,-2.5974324,-0.15280433,-0.5623626
5257.059,0.9708743,1.0,2.9124236,-1.0137668,-0.0020823078,-2.5981753,-0.15265681,-0.56208754
5311.276,0.9704613,1.0,2.9129846,-1.014111,-0.0020094411,-2.598913,-0.15250976,-0.56181407
5365.753,0.97005224,1.0,2.9135401,-1.0144522,-0.0019359486,-2.5996435,-0.15236337,-0.56154233
5420.491,0.9696464,1.0,2.9140885,-1.0147892,-0.0018624263,-2.6003687,-0.1522177,-0.5612731
5475.4873,0.9692443,1.0,2.914636,-1.0151234,-0.0017887251,-2.6010883,-0.15207322,-0.5610039
5530.745,0.9688455,1.0,2.9151778,-1.0154548,-0.0017146068,-2.601803,-0.15192921,-0.5607381
5586.2593,0.9684496,1.0,2.9157155,-1.0157828,-0.0016406672,-2.6025126,-0.15178515,-0.56047237
5642.0215,0.96805745,1.0,2.9162478,-1.016108,-0.0015659528,-2.603217,-0.15164341,-0.56020916
5698.0396,0.967669,1.0,2.916776,-1.0164304,-0.001492043,-2.6039145,-0.15150072,-0.5599476
5754.306,0.96728253,1.0,2.9173005,-1.0167483,-0.0014177458,-2.604608,-0.15135886,-0.5596876
5810.827,0.9669004,1.0,2.9178207,-1.017066,-0.0013434486,-2.6052969,-0.1512195,-0.5594288
5867.6025,0.96652037,1.0,2.9183357,-1.0173795,-0.001268764,-2.6059797,-0.15107895,-0.55917275
5924.6206,0.96614397,1.0,2.9188464,-1.0176889,-0.0011940794,-2.6066563,-0.15094031,-0.5589173
5981.883,0.96577084,1.0,2.9193535,-1.017996,-0.0011194246,-2.6073306,-0.15080209,-0.55866456
6039.3945,0.96539927,1.0,2.919856,-1.0183014,-0.0010445314,-2.6079977,-0.15066387,-0.55841225
6097.148,0.9650308,1.0,2.9203546,-1.018604,-0.00097005535,-2.6086602,-0.15052696,-0.5581616
6155.144,0.96466583,1.0,2.920849,-1.0189041,-0.0008947151,-2.609318,-0.15039076,-0.55791295
6213.377,0.9643036,1.0,2.92134,-1.0192002,-0.0008202689,-2.6099708,-0.15025474,-0.55766594
6271.8496,0.9639434,1.0,2.921826,-1.0194952,-0.000745167,-2.6106188,-0.15012003,-0.5574201
