kplusy,lambd_haty,muy,nuAT_haty,nuUO_haty,nuLO_haty,nuLF_haty,etaAT_haty,etaOC_haty
4423.3906,0.9538735,1.0,1.1140034,-0.3878723,-0.0009989971,-0.9942801,-0.071584955,-0.26033667
4474.5654,0.95335895,1.0,1.1142017,-0.38796207,-0.00095301215,-0.9945255,-0.07148947,-0.26003227
4526.041,0.952849,1.0,1.1143973,-0.38804817,-0.00090509,-0.9947696,-0.07139547,-0.25973153
4577.8154,0.9523434,1.0,1.1145916,-0.3881312,-0.00085530523,-0.99501157,-0.07130171,-0.25943154
4629.8843,0.9518436,1.0,1.1147832,-0.38821143,-0.0008047754,-0.99525243,-0.07120843,-0.25913414
4682.2495,0.95134705,1.0,1.1149725,-0.3882893,-0.0007518763,-0.9954907,-0.07111706,-0.25883877
4734.909,0.95085466,1.0,1.1151595,-0.38836434,-0.0006981576,-0.99572754,-0.0710239,-0.2585456
4787.864,0.9503678,1.0,1.1153457,-0.38843682,-0.0006431723,-0.9959626,-0.07093318,-0.2582548
4841.108,0.9498845,1.0,1.1155285,-0.38850674,-0.0005864585,-0.9961958,-0.07084192,-0.25796577
4894.646,0.94940615,1.0,1.1157098,-0.38857293,-0.0005288506,-0.99642724,-0.07075204,-0.2576786
4948.4683,0.9489317,1.0,1.1158888,-0.38863805,-0.00046924595,-0.99665725,-0.07066186,-0.25739345
5002.586,0.94846165,1.0,1.1160661,-0.3886998,-0.0004097009,-0.9968853,-0.07057239,-0.25711071
5056.9824,0.9479964,1.0,1.1162411,-0.388759,-0.000348174,-0.99711204,-0.07048459,-0.256829
5111.667,0.9475345,1.0,1.1164141,-0.3888169,-0.00028593186,-0.9973366,-0.07039566,-0.25655
5166.6357,0.9470774,1.0,1.1165853,-0.38887122,-0.00022187177,-0.9975581,-0.070308164,-0.25627196
5221.892,0.94662386,1.0,1.116754,-0.38892433,-0.00015749875,-0.9977804,-0.07022108,-0.25599673
5277.4233,0.9461747,1.0,1.1169218,-0.3889755,-9.25893e-05,-0.9979994,-0.07013424,-0.2557223
